0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
0.0,0.0,0.0,0.0,0.0071614585,0.32617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0015258789,0.33180746,0.0,0.0,cloudy
0.02126058,0.31207275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303833,0.0029500325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022379558,0.33310953,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,desert
0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010172526,0.33231607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
2.0345053e-05,0.333313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013285319,0.320048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,green_area
0.0,0.0,0.0,0.0,0.0,0.23695882,0.09637451,0.0,0.0,0.0,0.0,0.0,0.0,0.33231607,0.0010172526,0.0,0.0,0.0,0.0,0.0,0.009338379,0.32399496,0.0,0.0,desert
0.0,0.0,0.20343018,0.12990315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131551,0.12017822,0.0,0.0,0.0,0.0,0.0,0.0,0.21555583,0.117777504,0.0,0.0,0.0,water
0.0,0.0,0.0,0.0,0.0637207,0.26961264,0.0,0.0,0.0,0.0,0.0,0.28788248,0.045450848,0.0,0.0,0.0,0.0,0.0,0.0,0.3259684,0.0073649087,0.0,0.0,0.0,desert
0.008361816,0.32497153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703613,0.2462972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,green_area
0.0,0.32670084,0.006591797,4.0690105e-05,0.0,0.0,0.0,0.0,0.0,0.0006306966,0.32963052,0.0030721028,0.0,0.0,0.0,0.0,0.0,0.0,0.3307495,0.0025838215,0.0,0.0,0.0,0.0,green_area
0.18341064,0.14992268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33017984,0.0031534832,0.0,0.0,0.0,0.0,0.0,0.0,0.012654622,0.3206787,0.0,0.0,0.0,0.0,0.0,green_area
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.015991211,0.3171997,0.00014241536,0.0,0.0,0.0,0.0,0.0,0.0,0.23232014,0.10101318,0.0,0.0,0.0,0.0,0.0,0.0,0.054056805,0.27927652,0.0,0.0,0.0,0.0,0.0,green_area
0.0,0.0,0.0,2.0345053e-05,0.333313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,cloudy
0.0,0.0,0.0,0.001200358,0.15391032,0.17714436,0.0010782877,0.0,0.0,0.0,0.0013020834,0.26552328,0.066345215,0.00016276042,0.0,0.0,0.0,0.0,0.0002644857,0.28977457,0.04284668,0.00044759116,0.0,0.0,desert
0.0,0.0,0.0,0.0,0.014017741,0.31931558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.026204428,0.3071289,0.0,0.0,cloudy
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.0020548503,0.32989502,0.0013834635,0.0,0.0,0.0,0.0,0.0,0.0,0.31726074,0.016072592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325602,0.000773112,0.0,0.0,0.0,0.0,green_area
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.0,0.0,0.0,0.0,0.0008748372,0.26497397,0.06654867,0.0009358724,0.0,0.0,0.0,0.0,4.0690105e-05,0.29622397,0.037068684,0.0,0.0,0.0,0.0,0.0,0.00024414062,0.3330485,4.0690105e-05,0.0,desert
0.32232666,0.011006673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33190918,0.0014241537,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,cloudy
0.0,0.0,0.33034262,0.0029907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33310953,0.00022379558,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,water
0.0,0.0059814453,0.050760906,0.040405273,0.020039877,0.027689615,0.05110677,0.13734944,0.0,0.00024414062,0.039978027,0.054280598,0.022603353,0.030415853,0.18581136,0.0,0.0,0.0082804365,0.07533773,0.02746582,0.022440592,0.03902181,0.063557945,0.097229004,cloudy
0.0,0.32470703,0.008626302,0.0,0.0,0.0,0.0,0.0,0.0,0.00012207031,0.33321127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,green_area
0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,water
0.0,0.0,0.0,0.0,0.0013224283,0.01723226,0.30637613,0.008402507,0.0,0.0,0.0,0.0022583008,0.06201172,0.2660726,0.0029907227,0.0,0.0,0.0008748372,0.015360515,0.3117269,0.0053710938,0.0,0.0,0.0,desert
8.138021e-05,0.3316854,0.001566569,0.0,0.0,0.0,0.0,0.0,0.0,0.0037027996,0.32954916,8.138021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3330892,0.00024414062,0.0,0.0,0.0,0.0,green_area
0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.33329263,4.0690105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,cloudy
0.0,0.0,0.0,0.2637329,0.069600426,0.0,0.0,0.0,0.0,0.0,0.0,0.06131999,0.27201334,0.0,0.0,0.0,0.0,0.0,0.0,0.305542,0.027791342,0.0,0.0,0.0,cloudy
0.0,0.0,6.1035156e-05,0.012654622,0.1876831,0.13248698,0.00044759116,0.0,0.0,0.0,0.0,0.00801595,0.17325847,0.1516927,0.00036621094,0.0,0.0,0.0,0.0,0.02396647,0.27697754,0.032389324,0.0,0.0,cloudy
0.0,0.0,0.0,0.0,0.0,0.3160604,0.01727295,0.0,0.0,0.0,0.0,0.0,0.0,0.30541992,0.027913412,0.0,0.0,0.0,0.0,0.0,0.016764322,0.316569,0.0,0.0,cloudy
0.0,0.0,0.0,8.138021e-05,0.012939453,0.3160604,0.0042521157,0.0,0.0,0.0,6.1035156e-05,0.022501627,0.28100586,0.02976481,0.0,0.0,0.0,0.0,0.007059733,0.19651286,0.1274821,0.0022786458,0.0,0.0,desert
0.0,0.0,0.00801595,0.012980144,0.018005371,0.02355957,0.028483072,0.24228923,0.0,0.0,0.0007527669,0.017659506,0.019429525,0.026184082,0.030598959,0.2387085,0.0,0.0,0.011291504,0.016479492,0.025227865,0.02598063,0.036539715,0.21781413,cloudy
0.0,0.0,0.0,0.00020345052,0.08243815,0.24253337,0.008158366,0.0,0.0,0.0,2.0345053e-05,0.006713867,0.32218423,0.004292806,0.00012207031,0.0,0.0,0.0,0.00010172526,0.01711019,0.31215414,0.0038248699,0.00014241536,0.0,desert
0.0033569336,0.3299764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289388,0.0043945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,green_area
0.0,0.32670084,0.0052693686,0.0012613932,0.00010172526,0.0,0.0,0.0,0.0,0.0038655598,0.32666016,0.0027058918,0.00010172526,0.0,0.0,0.0,0.0,0.0,0.32788086,0.0053507485,0.00010172526,0.0,0.0,0.0,water
0.0,0.32973227,0.0036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.23628743,0.0970459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,green_area
0.000386556,0.33225504,0.00069173175,0.0,0.0,0.0,0.0,0.0,0.0,0.3118693,0.021443686,2.0345053e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.332723,0.00061035156,0.0,0.0,0.0,0.0,green_area
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,6.1035156e-05,0.3332723,0.0,0.0,cloudy
0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33274332,0.00059000653,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,cloudy
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.031717937,0.3016154,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,desert
